iter	Passed	Remaining
3226	18273	10039
3227	18275	10032
3228	18278	10025
3229	18280	10017
3230	18289	10013
3231	18294	10007
3232	18300	10002
3233	18307	9997
3234	18310	9990
3235	18313	9982
3236	18323	9979
3237	18325	9972
3238	18328	9965
3239	18333	9959
3240	18338	9952
3241	18342	9946
3242	18345	9939
3243	18353	9934
3244	18356	9927
3245	18362	9922
3246	18364	9914
3247	18367	9907
3248	18369	9899
3249	18372	9892
3250	18379	9887
3251	18392	9886
3252	18400	9881
3253	18405	9876
3254	18424	9877
3255	18434	9874
3256	18438	9867
3257	18449	9864
3258	18454	9858
3259	18459	9852
3260	18462	9845
3261	18464	9838
3262	18467	9830
3263	18470	9823
3264	18475	9817
3265	18481	9812
3266	18490	9808
3267	18494	9801
3268	18497	9794
3269	18499	9787
3270	18502	9780
3271	18508	9774
3272	18512	9768
3273	18516	9761
3274	18521	9755
3275	18522	9747
3276	18526	9740
3277	18529	9733
3278	18531	9726
3279	18535	9720
3280	18549	9718
3281	18552	9711
3282	18554	9703
3283	18557	9696
3284	18559	9689
3285	18563	9682
3286	18578	9682
3287	18585	9676
3288	18589	9670
3289	18592	9663
3290	18599	9658
3291	18602	9651
3292	18607	9645
3293	18613	9639
3294	18615	9632
3295	18617	9625
3296	18620	9617
3297	18623	9611
3298	18635	9608
3299	18639	9602
3300	18642	9594
3301	18644	9587
3302	18646	9580
3303	18650	9573
3304	18652	9566
3305	18663	9563
3306	18670	9558
3307	18673	9551
3308	18677	9544
3309	18679	9537
3310	18682	9530
3311	18687	9524
3312	18690	9517
3313	18691	9509
3314	18692	9501
3315	18694	9493
3316	18703	9489
3317	18706	9482
3318	18710	9476
3319	18713	9469
3320	18717	9463
3321	18723	9457
3322	18729	9452
3323	18733	9445
3324	18735	9438
3325	18738	9431
3326	18741	9424
3327	18742	9416
3328	18744	9408
3329	18755	9405
3330	18762	9401
3331	18777	9399
3332	18787	9396
3333	18792	9390
3334	18804	9388
3335	18813	9383
3336	18825	9381
3337	18830	9375
3338	18833	9368
3339	18834	9360
3340	18836	9353
3341	18839	9346
3342	18844	9340
3343	18849	9334
3344	18854	9328
3345	18859	9322
3346	18866	9317
3347	18866	9309
3348	18877	9306
3349	18889	9303
3350	18893	9297
3351	18897	9290
3352	18901	9284
3353	18909	9279
3354	18912	9272
3355	18915	9266
3356	18918	9259
3357	18921	9252
3358	18924	9245
3359	18928	9238
3360	18931	9231
3361	18941	9228
3362	18961	9230
3363	18973	9227
3364	18978	9221
3365	18983	9215
3366	18993	9211
3367	19005	9209
3368	19009	9202
3369	19016	9197
3370	19018	9190
3371	19021	9183
3372	19023	9176
3373	19026	9169
3374	19034	9164
3375	19040	9159
3376	19041	9151
3377	19051	9147
3378	19054	9140
3379	19057	9133
3380	19066	9130
3381	19069	9123
3382	19073	9116
3383	19078	9110
3384	19082	9104
3385	19086	9098
3386	19090	9091
3387	19092	9084
3388	19096	9077
3389	19101	9071
3390	19108	9066
3391	19111	9059
3392	19114	9053
3393	19117	9046
3394	19121	9039
3395	19125	9033
3396	19131	9028
3397	19135	9021
3398	19144	9017
3399	19147	9010
3400	19158	9007
3401	19162	9000
3402	19165	8994
3403	19172	8989
3404	19175	8982
3405	19182	8977
3406	19193	8974
3407	19198	8968
3408	19202	8961
3409	19207	8955
3410	19215	8951
3411	19218	8944
3412	19225	8939
3413	19235	8936
3414	19236	8928
3415	19239	8921
3416	19241	8914
3417	19245	8907
3418	19247	8900
3419	19256	8896
3420	19262	8890
3421	19265	8883
3422	19269	8877
3423	19272	8870
3424	19275	8863
3425	19279	8857
3426	19286	8852
3427	19291	8846
3428	19294	8839
3429	19297	8832
3430	19299	8825
3431	19302	8818
3432	19303	8811
3433	19307	8804
3434	19310	8797
3435	19329	8798
3436	19333	8792
3437	19346	8789
3438	19357	8786
3439	19369	8783
3440	19377	8779
3441	19383	8773
3442	19387	8767
3443	19393	8762
3444	19401	8757
3445	19406	8751
3446	19413	8746
3447	19420	8741
3448	19423	8734
3449	19427	8728
3450	19428	8720
3451	19430	8713
3452	19439	8709
3453	19447	8704
3454	19453	8699
3455	19453	8691
3456	19456	8684
3457	19460	8677
3458	19461	8670
3459	19468	8665
3460	19475	8659
3461	19477	8653
3462	19480	8646
3463	19483	8639
3464	19485	8632
3465	19488	8625
3466	19492	8618
3467	19501	8614
3468	19510	8610
3469	19512	8603
3470	19515	8596
3471	19520	8590
3472	19523	8583
3473	19529	8578
3474	19531	8571
3475	19537	8565
3476	19548	8562
3477	19563	8561
3478	19567	8554
3479	19573	8549
3480	19577	8542
3481	19583	8537
3482	19587	8531
3483	19590	8524
3484	19596	8519
3485	19603	8514
3486	19606	8507
3487	19610	8500
3488	19614	8494
3489	19618	8488
3490	19625	8483
3491	19634	8478
3492	19638	8472
3493	19641	8465
3494	19644	8459
3495	19649	8453
3496	19653	8446
3497	19656	8440
3498	19660	8434
3499	19663	8427
3500	19671	8422
3501	19677	8417
3502	19687	8413
3503	19692	8407
3504	19698	8402
3505	19701	8395
3506	19702	8387
3507	19705	8380
3508	19707	8373
3509	19710	8367
3510	19717	8362
3511	19725	8357
3512	19729	8351
3513	19733	8344
3514	19746	8342
3515	19752	8336
3516	19758	8331
3517	19761	8324
3518	19764	8318
3519	19773	8314
3520	19786	8311
3521	19796	8307
3522	19798	8300
3523	19804	8294
3524	19816	8292
3525	19821	8286
3526	19826	8280
3527	19832	8274
3528	19836	8268
3529	19839	8261
3530	19844	8256
3531	19848	8249
3532	19851	8243
3533	19856	8236
3534	19858	8229
3535	19861	8223
3536	19865	8217
3537	19870	8211
3538	19873	8204
3539	19883	8200
3540	19889	8195
3541	19895	8189
3542	19906	8186
3543	19913	8181
3544	19916	8174
3545	19921	8168
3546	19934	8166
3547	19936	8158
3548	19942	8153
3549	19946	8147
3550	19947	8139
3551	19950	8132
3552	19953	8126
3553	19960	8121
3554	19968	8116
3555	19972	8110
3556	19975	8103
3557	19979	8097
3558	19986	8092
3559	19991	8086
3560	19997	8080
3561	20003	8075
3562	20006	8068
3563	20019	8066
3564	20037	8065
3565	20040	8059
3566	20044	8052
3567	20048	8046
3568	20053	8040
3569	20058	8034
3570	20068	8030
3571	20070	8023
3572	20073	8016
3573	20076	8010
3574	20080	8004
3575	20086	7998
3576	20089	7991
3577	20092	7985
3578	20098	7979
3579	20102	7973
3580	20105	7967
3581	20121	7965
3582	20129	7960
3583	20132	7954
3584	20135	7947
3585	20137	7940
3586	20144	7935
3587	20159	7933
3588	20161	7926
3589	20164	7919
3590	20166	7912
3591	20169	7906
3592	20174	7900
3593	20178	7893
3594	20181	7887
3595	20187	7881
3596	20194	7877
3597	20198	7870
3598	20201	7863
3599	20210	7859
3600	20218	7854
3601	20220	7848
3602	20223	7841
3603	20225	7834
3604	20228	7827
3605	20232	7821
3606	20248	7819
3607	20253	7814
3608	20257	7807
3609	20260	7801
3610	20264	7794
3611	20268	7788
3612	20274	7783
3613	20287	7780
3614	20291	7774
3615	20311	7774
3616	20315	7767
3617	20323	7763
3618	20326	7756
3619	20330	7750
3620	20334	7744
3621	20337	7737
3622	20348	7733
3623	20354	7728
3624	20367	7725
3625	20377	7721
3626	20383	7716
3627	20386	7709
3628	20390	7703
3629	20398	7698
3630	20405	7693
3631	20411	7688
3632	20414	7681
3633	20416	7674
3634	20421	7668
3635	20427	7662
3636	20431	7657
3637	20441	7652
3638	20446	7646
3639	20451	7641
3640	20460	7636
3641	20470	7632
3642	20473	7626
3643	20476	7619
3644	20479	7612
3645	20489	7609
3646	20496	7603
3647	20499	7597
3648	20502	7590
3649	20506	7584
3650	20509	7578
3651	20517	7573
3652	20524	7568
3653	20532	7563
3654	20536	7557
3655	20541	7551
3656	20549	7546
3657	20555	7541
3658	20559	7534
3659	20560	7527
3660	20564	7521
3661	20571	7516
3662	20577	7510
3663	20584	7505
3664	20588	7499
3665	20592	7493
3666	20593	7486
3667	20596	7479
3668	20600	7473
3669	20603	7466
3670	20608	7460
3671	20614	7455
3672	20619	7449
3673	20625	7443
3674	20628	7437
3675	20631	7430
3676	20636	7425
3677	20640	7419
3678	20647	7413
3679	20651	7407
3680	20654	7401
3681	20658	7395
3682	20661	7388
3683	20664	7381
3684	20674	7377
3685	20677	7371
3686	20681	7364
3687	20683	7358
3688	20688	7352
3689	20691	7345
3690	20695	7339
3691	20704	7335
3692	20709	7329
3693	20713	7323
3694	20717	7317
3695	20721	7310
3696	20724	7304
3697	20727	7297
3698	20731	7291
3699	20743	7288
3700	20758	7286
3701	20764	7280
3702	20769	7274
3703	20774	7268
3704	20778	7262
3705	20784	7257
3706	20788	7251
3707	20802	7248
3708	20808	7242
3709	20811	7236
3710	20814	7229
3711	20817	7223
3712	20822	7217
3713	20827	7211
3714	20834	7206
3715	20837	7199
3716	20841	7193
3717	20844	7187
3718	20844	7179
3719	20847	7173
3720	20850	7166
3721	20855	7161
3722	20859	7154
3723	20863	7148
3724	20864	7141
3725	20868	7135
3726	20869	7128
3727	20870	7120
3728	20872	7114
3729	20874	7107
3730	20878	7101
3731	20884	7095
3732	20891	7090
3733	20901	7086
3734	20906	7080
3735	20910	7074
3736	20913	7068
3737	20918	7062
3738	20923	7056
3739	20936	7053
3740	20940	7047
3741	20946	7041
3742	20950	7035
3743	20956	7030
3744	20960	7024
3745	20964	7018
3746	20966	7011
3747	20969	7004
3748	20973	6998
3749	20977	6992
3750	20983	6986
3751	20983	6979
3752	20987	6973
3753	20993	6968
3754	20999	6962
3755	21004	6956
3756	21010	6951
3757	21014	6945
3758	21020	6939
3759	21030	6935
3760	21032	6928
3761	21037	6922
3762	21045	6918
3763	21051	6912
3764	21054	6906
3765	21056	6899
3766	21059	6893
3767	21062	6886
3768	21067	6880
3769	21078	6876
3770	21081	6870
3771	21085	6864
3772	21092	6859
3773	21095	6853
3774	21121	6853
3775	21125	6847
3776	21134	6843
3777	21148	6840
3778	21157	6836
3779	21173	6833
3780	21174	6826
3781	21182	6821
3782	21186	6815
3783	21191	6809
3784	21198	6804
3785	21203	6799
3786	21221	6797
3787	21228	6792
3788	21232	6786
3789	21237	6780
3790	21242	6774
3791	21245	6768
3792	21248	6761
3793	21250	6755
3794	21255	6748
3795	21263	6744
3796	21284	6743
3797	21287	6737
3798	21295	6732
3799	21306	6728
3800	21311	6722
3801	21314	6716
3802	21317	6709
3803	21322	6703
3804	21325	6697
3805	21335	6693
3806	21338	6686
3807	21341	6680
3808	21344	6674
3809	21348	6667
3810	21353	6661
3811	21358	6656
3812	21369	6652
3813	21371	6645
3814	21374	6639
3815	21378	6633
3816	21380	6626
3817	21384	6620
3818	21388	6614
3819	21391	6607
3820	21396	6602
3821	21400	6596
3822	21409	6591
3823	21414	6585
3824	21423	6580
3825	21429	6575
3826	21433	6569
3827	21435	6562
3828	21438	6556
3829	21446	6551
3830	21453	6546
3831	21467	6543
3832	21469	6536
3833	21473	6530
3834	21483	6526
3835	21494	6522
3836	21495	6515
3837	21499	6509
3838	21503	6503
3839	21511	6498
3840	21515	6492
3841	21523	6487
3842	21525	6480
3843	21528	6474
3844	21530	6467
3845	21534	6461
3846	21540	6456
3847	21545	6450
3848	21546	6443
3849	21550	6437
3850	21559	6432
3851	21562	6426
3852	21571	6421
3853	21575	6415
3854	21579	6409
3855	21584	6403
3856	21590	6398
3857	21597	6392
3858	21603	6387
3859	21609	6382
3860	21615	6376
3861	21617	6370
3862	21620	6363
3863	21622	6356
3864	21626	6350
3865	21632	6345
3866	21638	6339
3867	21651	6336
3868	21654	6330
3869	21658	6323
3870	21661	6317
3871	21665	6311
3872	21668	6305
3873	21673	6299
3874	21677	6293
3875	21678	6286
3876	21682	6280
3877	21685	6274
3878	21690	6268
3879	21696	6262
3880	21701	6257
3881	21707	6251
3882	21712	6245
3883	21713	6238
3884	21715	6232
3885	21718	6226
3886	21723	6220
3887	21730	6215
3888	21742	6211
3889	21744	6204
3890	21747	6198
3891	21749	6191
3892	21753	6185
3893	21759	6180
3894	21762	6174
3895	21766	6167
3896	21771	6162
3897	21775	6156
3898	21778	6149
3899	21780	6143
3900	21786	6137
3901	21789	6131
3902	21793	6125
3903	21794	6118
3904	21797	6112
3905	21804	6106
3906	21806	6100
3907	21809	6094
3908	21813	6088
3909	21822	6083
3910	21827	6077
3911	21835	6072
3912	21838	6066
3913	21857	6064
3914	21860	6058
3915	21864	6052
3916	21868	6046
3917	21872	6040
3918	21877	6034
3919	21883	6029
3920	21888	6023
3921	21899	6019
3922	21903	6013
3923	21907	6007
3924	21914	6002
3925	21920	5996
3926	21926	5991
3927	21930	5985
3928	21933	5978
3929	21936	5972
3930	21939	5966
3931	21941	5959
3932	21946	5953
3933	21948	5947
3934	21952	5941
3935	21956	5935
3936	21962	5929
3937	21965	5923
3938	21968	5917
3939	21981	5913
3940	21983	5907
3941	21988	5901
3942	21990	5895
3943	21993	5888
3944	21996	5882
3945	21999	5876
3946	22009	5871
3947	22020	5867
3948	22023	5861
3949	22026	5855
3950	22035	5850
3951	22039	5844
3952	22043	5838
3953	22055	5834
3954	22059	5828
3955	22069	5824
3956	22083	5820
3957	22088	5815
3958	22092	5809
3959	22101	5804
3960	22111	5799
3961	22116	5794
3962	22141	5793
3963	22142	5786
3964	22151	5782
3965	22155	5776
3966	22167	5772
3967	22171	5766
3968	22174	5760
3969	22176	5753
3970	22179	5747
3971	22182	5741
3972	22186	5735
3973	22196	5730
3974	22203	5725
3975	22208	5719
3976	22211	5713
3977	22214	5707
3978	22222	5702
3979	22225	5696
3980	22228	5689
3981	22232	5683
3982	22236	5677
3983	22238	5671
3984	22242	5665
3985	22249	5660
3986	22260	5655
3987	22271	5651
3988	22275	5645
3989	22279	5639
3990	22290	5635
3991	22294	5629
3992	22305	5625
3993	22307	5618
3994	22308	5612
3995	22311	5605
3996	22316	5599
3997	22322	5594
3998	22327	5588
3999	22331	5582
4000	22336	5577
4001	22338	5570
4002	22342	5564
4003	22348	5559
4004	22351	5552
4005	22355	5547
4006	22359	5540
4007	22362	5534
4008	22366	5528
4009	22372	5523
4010	22381	5518
4011	22389	5513
4012	22392	5507
4013	22394	5501
4014	22396	5494
4015	22402	5489
4016	22406	5483
4017	22415	5478
4018	22420	5472
4019	22421	5466
4020	22424	5459
4021	22427	5453
4022	22440	5449
4023	22445	5443
4024	22448	5437
4025	22454	5432
4026	22458	5426
4027	22483	5425
4028	22486	5419
4029	22489	5413
4030	22495	5407
4031	22499	5401
4032	22502	5395
4033	22506	5389
4034	22511	5383
4035	22516	5378
4036	22520	5372
4037	22524	5366
4038	22532	5361
4039	22534	5354
4040	22555	5352
4041	22570	5349
4042	22583	5345
4043	22606	5344
4044	22612	5338
4045	22629	5335
4046	22634	5330
4047	22641	5324
4048	22666	5323
4049	22675	5318
4050	22678	5312
4051	22682	5306
4052	22692	5302
4053	22695	5296
4054	22698	5289
4055	22702	5283
4056	22705	5277
4057	22712	5272
4058	22719	5267
4059	22723	5261
4060	22728	5255
4061	22731	5249
4062	22734	5242
4063	22739	5237
4064	22742	5231
4065	22751	5226
4066	22756	5220
4067	22765	5215
4068	22769	5209
4069	22773	5203
4070	22783	5199
4071	22793	5194
4072	22810	5191
4073	22814	5185
4074	22819	5179
4075	22822	5173
4076	22827	5167
4077	22832	5162
4078	22853	5160
4079	22860	5154
4080	22863	5148
4081	22866	5142
4082	22869	5136
4083	22872	5130
4084	22882	5125
4085	22887	5119
4086	22890	5113
4087	22894	5107
4088	22897	5101
4089	22902	5095
4090	22915	5091
4091	22918	5085
4092	22920	5079
4093	22924	5073
4094	22926	5066
4095	22926	5060
4096	22930	5054
4097	22934	5048
4098	22941	5042
4099	22951	5038
4100	22953	5031
4101	22956	5025
4102	22959	5019
4103	22962	5013
4104	22967	5007
4105	22974	5002
4106	22979	4996
4107	22982	4990
4108	22986	4984
4109	22990	4978
4110	22991	4971
4111	22995	4965
4112	23011	4962
4113	23015	4956
4114	23019	4950
4115	23023	4944
4116	23039	4941
4117	23042	4935
4118	23043	4928
4119	23043	4921
4120	23045	4915
4121	23062	4912
4122	23072	4907
4123	23076	4901
4124	23089	4897
4125	23093	4891
4126	23096	4885
4127	23099	4879
4128	23102	4873
4129	23104	4867
4130	23107	4860
4131	23111	4854
4132	23123	4850
4133	23129	4845
4134	23133	4839
4135	23135	4832
4136	23138	4826
4137	23145	4821
4138	23151	4815
4139	23154	4809
4140	23159	4804
4141	23163	4798
4142	23166	4792
4143	23168	4785
4144	23172	4779
4145	23181	4774
4146	23187	4769
4147	23189	4763
4148	23192	4757
4149	23196	4751
4150	23199	4744
4151	23207	4739
4152	23211	4734
4153	23212	4727
4154	23217	4721
4155	23221	4715
4156	23225	4709
4157	23226	4703
4158	23230	4697
4159	23248	4694
4160	23255	4689
4161	23267	4684
4162	23279	4680
4163	23282	4674
4164	23284	4668
4165	23287	4662
4166	23296	4657
4167	23302	4651
4168	23307	4645
4169	23314	4640
4170	23329	4636
4171	23353	4634
4172	23369	4631
4173	23379	4626
4174	23382	4620
4175	23387	4614
4176	23405	4611
4177	23409	4605
4178	23416	4600
4179	23424	4595
4180	23435	4590
4181	23438	4584
4182	23450	4580
4183	23453	4574
4184	23456	4567
4185	23460	4562
4186	23463	4556
4187	23467	4550
4188	23472	4544
4189	23483	4539
4190	23485	4533
4191	23489	4527
4192	23494	4521
4193	23497	4515
4194	23501	4509
4195	23521	4506
4196	23526	4501
4197	23529	4495
4198	23541	4490
4199	23543	4484
4200	23546	4478
4201	23548	4472
4202	23554	4466
4203	23566	4462
4204	23573	4456
4205	23576	4450
4206	23579	4444
4207	23583	4438
4208	23586	4432
4209	23589	4426
4210	23611	4423
4211	23617	4418
4212	23623	4412
4213	23629	4407
4214	23634	4401
4215	23636	4395
4216	23640	4389
4217	23643	4383
4218	23646	4377
4219	23649	4371
4220	23652	4365
4221	23659	4359
4222	23666	4354
4223	23669	4348
4224	23673	4342
4225	23677	4336
4226	23679	4330
4227	23682	4324
4228	23685	4318
4229	23698	4313
4230	23701	4307
4231	23705	4301
4232	23708	4295
4233	23713	4290
4234	23720	4284
4235	23725	4279
4236	23729	4273
4237	23731	4266
4238	23734	4260
4239	23737	4254
4240	23741	4249
4241	23748	4243
4242	23756	4238
4243	23762	4232
4244	23766	4226
4245	23807	4227
4246	23845	4227
4247	23850	4222
4248	23858	4216
4249	23860	4210
4250	23864	4204
4251	23870	4199
4252	23872	4193
4253	23885	4188
4254	23901	4184
4255	23903	4178
4256	23907	4172
4257	23911	4166
4258	23917	4161
4259	23920	4155
4260	23923	4149
4261	23962	4149
4262	23967	4143
4263	23977	4138
4264	23986	4133
4265	24012	4131
4266	24028	4127
4267	24039	4122
4268	24043	4116
4269	24044	4110
4270	24046	4104
4271	24049	4098
4272	24054	4092
4273	24068	4088
4274	24070	4082
4275	24073	4076
4276	24077	4070
4277	24081	4064
4278	24085	4058
4279	24095	4053
4280	24098	4047
4281	24100	4041
4282	24103	4035
4283	24108	4029
4284	24111	4023
4285	24114	4017
4286	24130	4013
4287	24132	4007
4288	24136	4001
4289	24138	3994
4290	24140	3988
4291	24144	3982
4292	24166	3979
4293	24172	3974
4294	24177	3968
4295	24194	3964
4296	24197	3958
4297	24202	3953
4298	24206	3947
4299	24207	3940
4300	24213	3935
4301	24222	3930
4302	24226	3924
4303	24229	3918
4304	24240	3913
4305	24241	3906
4306	24244	3900
4307	24248	3895
4308	24252	3889
4309	24258	3883
4310	24263	3877
4311	24268	3872
4312	24276	3866
4313	24279	3860
4314	24285	3855
4315	24291	3849
4316	24295	3843
4317	24298	3837
4318	24301	3831
4319	24305	3825
4320	24307	3819
4321	24316	3814
4322	24326	3809
4323	24329	3803
4324	24334	3797
4325	24338	3792
4326	24342	3786
4327	24347	3780
4328	24355	3775
4329	24359	3769
4330	24364	3763
4331	24376	3758
4332	24386	3753
4333	24390	3748
4334	24393	3742
4335	24400	3736
4336	24408	3731
4337	24417	3726
4338	24421	3720
4339	24424	3714
4340	24436	3709
4341	24438	3703
4342	24446	3698
4343	24449	3692
4344	24451	3685
4345	24454	3679
4346	24457	3673
4347	24462	3668
4348	24466	3662
4349	24472	3656
4350	24479	3651
4351	24483	3645
4352	24486	3639
4353	24497	3634
4354	24503	3629
4355	24506	3623
4356	24509	3617
4357	24512	3611
4358	24514	3604
4359	24516	3598
4360	24519	3592
4361	24539	3589
4362	24542	3583
4363	24545	3577
4364	24549	3571
4365	24556	3565
4366	24570	3561
4367	24576	3555
4368	24579	3549
4369	24592	3545
4370	24598	3539
4371	24601	3533
4372	24604	3527
4373	24606	3521
4374	24609	3515
4375	24618	3510
4376	24649	3508
4377	24658	3503
4378	24661	3497
4379	24665	3491
4380	24668	3485
4381	24672	3479
4382	24675	3473
4383	24684	3468
4384	24687	3462
4385	24690	3456
4386	24697	3450
4387	24698	3444
4388	24701	3438
4389	24702	3432
4390	24704	3426
4391	24706	3420
4392	24722	3416
4393	24726	3410
4394	24731	3404
4395	24734	3398
4396	24740	3392
4397	24751	3388
4398	24755	3382
4399	24760	3376
4400	24764	3370
4401	24770	3364
4402	24778	3359
4403	24784	3354
4404	24789	3348
4405	24791	3342
4406	24794	3336
4407	24796	3330
4408	24807	3325
4409	24814	3319
4410	24818	3313
4411	24822	3308
4412	24824	3302
4413	24828	3296
4414	24832	3290
4415	24839	3284
4416	24842	3278
4417	24845	3273
4418	24849	3267
4419	24856	3261
4420	24868	3256
4421	24872	3251
4422	24887	3246
4423	24892	3240
4424	24917	3237
4425	24934	3233
4426	24937	3227
4427	24941	3221
4428	24946	3216
4429	24957	3211
4430	24959	3205
4431	24981	3201
4432	24984	3195
4433	24989	3189
4434	24994	3184
4435	25000	3178
4436	25012	3173
4437	25016	3167
4438	25020	3162
4439	25025	3156
4440	25026	3150
4441	25033	3144
4442	25036	3138
4443	25041	3133
4444	25044	3127
4445	25061	3122
4446	25064	3116
4447	25067	3110
4448	25073	3105
4449	25076	3099
4450	25080	3093
4451	25081	3087
4452	25087	3081
4453	25094	3076
4454	25099	3070
4455	25104	3064
4456	25105	3058
4457	25117	3053
4458	25123	3048
4459	25126	3042
4460	25137	3037
4461	25151	3032
4462	25167	3028
4463	25170	3022
4464	25181	3017
4465	25187	3011
4466	25188	3005
4467	25198	3000
4468	25211	2995
4469	25215	2989
4470	25218	2983
4471	25222	2977
4472	25225	2972
4473	25229	2966
4474	25237	2960
4475	25247	2955
4476	25250	2949
4477	25254	2943
4478	25257	2937
4479	25260	2932
4480	25266	2926
4481	25276	2921
4482	25281	2915
4483	25283	2909
4484	25287	2903
4485	25291	2897
4486	25294	2891
4487	25304	2886
4488	25310	2881
4489	25330	2877
4490	25342	2872
4491	25349	2866
4492	25355	2861
4493	25363	2855
4494	25374	2850
4495	25385	2845
4496	25389	2839
4497	25400	2834
4498	25403	2828
4499	25406	2822
4500	25410	2817
4501	25413	2811
4502	25417	2805
4503	25421	2799
4504	25432	2794
4505	25436	2788
4506	25441	2782
4507	25447	2777
4508	25450	2771
4509	25455	2765
4510	25463	2760
4511	25468	2754
4512	25472	2748
4513	25476	2742
4514	25479	2736
4515	25482	2731
4516	25492	2725
4517	25495	2719
4518	25498	2714
4519	25504	2708
4520	25516	2703
4521	25521	2697
4522	25530	2692
4523	25533	2686
4524	25537	2680
4525	25547	2675
4526	25559	2670
4527	25569	2665
4528	25572	2659
4529	25574	2653
4530	25582	2647
4531	25585	2642
4532	25589	2636
4533	25592	2630
4534	25595	2624
4535	25600	2618
4536	25604	2612
4537	25609	2607
4538	25613	2601
4539	25620	2595
4540	25624	2590
4541	25627	2584
4542	25629	2578
4543	25632	2572
4544	25635	2566
4545	25640	2560
4546	25647	2555
4547	25653	2549
4548	25656	2543
4549	25663	2538
4550	25666	2532
4551	25669	2526
4552	25680	2521
4553	25682	2515
4554	25685	2509
4555	25691	2503
4556	25695	2497
4557	25701	2492
4558	25711	2487
4559	25715	2481
4560	25719	2475
4561	25722	2469
4562	25727	2463
4563	25731	2458
4564	25735	2452
4565	25739	2446
4566	25742	2440
4567	25747	2434
4568	25757	2429
4569	25762	2423
4570	25765	2418
4571	25770	2412
4572	25774	2406
4573	25777	2400
4574	25787	2395
4575	25799	2390
4576	25802	2384
4577	25806	2378
4578	25816	2373
4579	25820	2367
4580	25831	2362
4581	25836	2356
4582	25847	2351
4583	25848	2345
4584	25852	2339
4585	25856	2334
4586	25861	2328
4587	25864	2322
4588	25866	2316
4589	25873	2311
4590	25884	2305
4591	25889	2300
4592	25893	2294
4593	25896	2288
4594	25896	2282
4595	25899	2276
4596	25905	2271
4597	25908	2265
4598	25919	2260
4599	25924	2254
4600	25931	2248
4601	25939	2243
4602	25942	2237
4603	25956	2232
4604	25960	2226
4605	25963	2220
4606	25967	2215
4607	25972	2209
4608	25976	2203
4609	25984	2198
4610	25987	2192
4611	25990	2186
4612	25997	2181
4613	26001	2175
4614	26005	2169
4615	26015	2164
4616	26023	2158
4617	26028	2153
4618	26030	2147
4619	26033	2141
4620	26039	2135
4621	26042	2129
4622	26049	2124
4623	26052	2118
4624	26055	2112
4625	26060	2106
4626	26068	2101
4627	26084	2096
4628	26089	2091
4629	26092	2085
4630	26098	2079
4631	26107	2074
4632	26113	2068
4633	26122	2063
4634	26125	2057
4635	26130	2051
4636	26134	2045
4637	26142	2040
4638	26144	2034
4639	26149	2028
4640	26152	2023
4641	26156	2017
4642	26163	2011
4643	26171	2006
4644	26173	2000
4645	26176	1994
4646	26179	1988
4647	26181	1982
4648	26186	1977
4649	26190	1971
4650	26194	1965
4651	26199	1959
4652	26204	1954
4653	26209	1948
4654	26213	1942
4655	26216	1936
4656	26222	1931
4657	26226	1925
4658	26232	1919
4659	26235	1914
4660	26238	1908
4661	26242	1902
4662	26250	1897
4663	26261	1891
4664	26265	1886
4665	26269	1880
4666	26273	1874
4667	26277	1868
4668	26290	1863
4669	26298	1858
4670	26304	1852
4671	26307	1846
4672	26310	1841
4673	26318	1835
4674	26322	1829
4675	26325	1824
4676	26327	1818
4677	26329	1812
4678	26334	1806
4679	26337	1800
4680	26343	1795
4681	26347	1789
4682	26355	1784
4683	26359	1778
4684	26361	1772
4685	26364	1766
4686	26367	1760
4687	26370	1755
4688	26373	1749
4689	26377	1743
4690	26380	1737
4691	26383	1731
4692	26390	1726
4693	26398	1720
4694	26401	1715
4695	26408	1709
4696	26413	1703
4697	26417	1698
4698	26419	1692
4699	26422	1686
4700	26427	1680
4701	26430	1675
4702	26431	1669
4703	26436	1663
4704	26453	1658
4705	26456	1652
4706	26460	1647
4707	26463	1641
4708	26469	1635
4709	26473	1630
4710	26477	1624
4711	26484	1618
4712	26491	1613
4713	26504	1608
4714	26511	1602
4715	26513	1596
4716	26515	1590
4717	26520	1585
4718	26523	1579
4719	26528	1573
4720	26531	1567
4721	26541	1562
4722	26545	1556
4723	26552	1551
4724	26555	1545
4725	26560	1539
4726	26571	1534
4727	26574	1528
4728	26577	1523
4729	26581	1517
4730	26586	1511
4731	26591	1506
4732	26595	1500
4733	26600	1494
4734	26605	1489
4735	26608	1483
4736	26612	1477
4737	26624	1472
4738	26634	1466
4739	26637	1461
4740	26638	1455
4741	26642	1449
4742	26646	1443
4743	26652	1438
4744	26656	1432
4745	26661	1426
4746	26666	1421
4747	26673	1415
4748	26681	1410
4749	26693	1404
4750	26698	1399
4751	26703	1393
4752	26707	1387
4753	26715	1382
4754	26724	1376
4755	26726	1371
4756	26727	1365
4757	26731	1359
4758	26739	1354
4759	26743	1348
4760	26746	1342
4761	26753	1337
4762	26766	1331
4763	26770	1326
4764	26775	1320
4765	26779	1314
4766	26781	1309
4767	26784	1303
4768	26787	1297
4769	26790	1291
4770	26795	1286
4771	26806	1280
4772	26815	1275
4773	26817	1269
4774	26820	1263
4775	26823	1258
4776	26826	1252
4777	26833	1246
4778	26837	1241
4779	26837	1235
