iter	RMSE
3220	15.47284766
3221	15.47284766
3222	15.47284766
3223	15.47284766
3224	15.47284766
3225	15.47284766
3226	15.47284766
3227	15.47284766
3228	15.47284766
3229	15.47284766
3230	15.47284766
3231	15.47284756
3232	15.47284755
3233	15.47284755
3234	15.47284755
3235	15.47284755
3236	15.47284755
3237	15.47284755
3238	15.47284755
3239	15.47284755
3240	15.47284755
3241	15.47284755
3242	15.47284755
3243	15.47284755
3244	15.47284755
3245	15.47284755
3246	15.47284755
3247	15.47284755
3248	15.47284755
3249	15.47284755
3250	15.47284755
3251	15.47284755
3252	15.47284755
3253	15.47284755
3254	15.47284755
3255	15.47284755
3256	15.47284755
3257	15.47284755
3258	15.47284755
3259	15.47284755
3260	15.47284755
3261	15.47284755
3262	15.47284755
3263	15.47284755
3264	15.47284755
3265	15.47284755
3266	15.47284755
3267	15.47284755
3268	15.47284755
3269	15.47284755
3270	15.47284755
3271	15.47284755
3272	15.47284755
3273	15.47284755
3274	15.47284755
3275	15.47284755
3276	15.47284755
3277	15.47284755
3278	15.47284755
3279	15.47284755
3280	15.47284755
3281	15.47284755
3282	15.47284755
3283	15.47284755
3284	15.47284755
3285	15.47284755
3286	15.47284755
3287	15.47284755
3288	15.47284755
3289	15.47284755
3290	15.47284755
3291	15.47284755
3292	15.47284755
3293	15.47284755
3294	15.47284755
3295	15.47284755
3296	15.47284755
3297	15.47284755
3298	15.47284755
3299	15.47284755
3300	15.47284755
3301	15.47284755
3302	15.47284755
3303	15.47284755
3304	15.47284755
3305	15.47284755
3306	15.47284755
3307	15.47284755
3308	15.47284755
3309	15.47284755
3310	15.47284755
3311	15.47284755
3312	15.47284755
3313	15.47284755
3314	15.47284755
3315	15.47284755
3316	15.47284755
3317	15.47284755
3318	15.47284755
3319	15.47284755
3320	15.47284755
3321	15.47284755
3322	15.47284755
3323	15.47284755
3324	15.47284755
3325	15.47284755
3326	15.47284755
3327	15.47284755
3328	15.47284755
3329	15.47284755
3330	15.47284755
3331	15.47284755
3332	15.47284755
3333	15.47284755
3334	15.47284755
3335	15.47284755
3336	15.47284755
3337	15.47284755
3338	15.47284755
3339	15.47284755
3340	15.47284755
3341	15.47284755
3342	15.47284755
3343	15.47284755
3344	15.47284755
3345	15.47284755
3346	15.47284755
3347	15.47284755
3348	15.47284755
3349	15.47284755
3350	15.47284755
3351	15.47284755
3352	15.47284755
3353	15.47284755
3354	15.47284755
3355	15.47284755
3356	15.47284755
3357	15.47284755
3358	15.47284755
3359	15.47284755
3360	15.47284755
3361	15.47284755
3362	15.47284755
3363	15.47284755
3364	15.47284755
3365	15.47284755
3366	15.47284755
3367	15.47284755
3368	15.47284755
3369	15.47284755
3370	15.47284755
3371	15.47284755
3372	15.47284755
3373	15.47284755
3374	15.47284755
3375	15.47284755
3376	15.47284755
3377	15.47284755
3378	15.47284755
3379	15.47284755
3380	15.47284755
3381	15.47284755
3382	15.47284755
3383	15.47284755
3384	15.47284755
3385	15.47284755
3386	15.47284755
3387	15.47284755
3388	15.47284755
3389	15.47284755
3390	15.47284755
3391	15.47284755
3392	15.47284755
3393	15.47284755
3394	15.47284755
3395	15.47284755
3396	15.47284755
3397	15.47284755
3398	15.47284755
3399	15.47284755
3400	15.47284755
3401	15.47284755
3402	15.47284755
3403	15.47284755
3404	15.47284755
3405	15.47284755
3406	15.47284755
3407	15.47284755
3408	15.47284755
3409	15.47284755
3410	15.47284755
3411	15.47284755
3412	15.47284755
3413	15.47284755
3414	15.47284755
3415	15.47284755
3416	15.47284755
3417	15.47284755
3418	15.47284755
3419	15.47284755
3420	15.47284755
3421	15.47284755
3422	15.47284755
3423	15.47284755
3424	15.47284755
3425	15.47284755
3426	15.47284755
3427	15.47284755
3428	15.47284755
3429	15.47284755
3430	15.47284755
3431	15.47284755
3432	15.47284755
3433	15.47284755
3434	15.47284755
3435	15.47284755
3436	15.47284755
3437	15.47284755
3438	15.47284755
3439	15.47284755
3440	15.47284755
3441	15.47284755
3442	15.47284755
3443	15.47284755
3444	15.47284755
3445	15.47284755
3446	15.47284755
3447	15.47284755
3448	15.47284755
3449	15.47284755
3450	15.47284755
3451	15.47284755
3452	15.47284755
3453	15.47284755
3454	15.47284755
3455	15.47284755
3456	15.47284755
3457	15.47284755
3458	15.47284755
3459	15.47284755
3460	15.47284755
3461	15.47284755
3462	15.47284755
3463	15.47284755
3464	15.47284755
3465	15.47284755
3466	15.47284755
3467	15.47284755
3468	15.47284755
3469	15.47284755
3470	15.47284755
3471	15.47284755
3472	15.47284755
3473	15.47284755
3474	15.47284755
3475	15.47284755
3476	15.47284755
3477	15.47284755
3478	15.47284755
3479	15.47284755
3480	15.47284755
3481	15.47284755
3482	15.47284755
3483	15.47284755
3484	15.47284755
3485	15.47284755
3486	15.47284755
3487	15.47284755
3488	15.47284755
3489	15.47284755
3490	15.47284755
3491	15.47284755
3492	15.47284755
3493	15.47284755
3494	15.47284755
3495	15.47284755
3496	15.47284755
3497	15.47284755
3498	15.47284755
3499	15.47284755
3500	15.47284755
3501	15.47284755
3502	15.47284755
3503	15.47284755
3504	15.47284755
3505	15.47284755
3506	15.47284755
3507	15.47284755
3508	15.47284755
3509	15.47284755
3510	15.47284755
3511	15.47284755
3512	15.47284755
3513	15.47284755
3514	15.47284755
3515	15.47284755
3516	15.47284755
3517	15.47284755
3518	15.47284755
3519	15.47284755
3520	15.47284755
3521	15.47284755
3522	15.47284755
3523	15.47284755
3524	15.47284755
3525	15.47284755
3526	15.47284755
3527	15.47284755
3528	15.47284755
3529	15.47284755
3530	15.47284755
3531	15.47284755
3532	15.47284755
3533	15.47284755
3534	15.47284755
3535	15.47284755
3536	15.47284755
3537	15.47284755
3538	15.47284755
3539	15.47284755
3540	15.47284755
3541	15.47284755
3542	15.47284755
3543	15.47284755
3544	15.47284755
3545	15.47284755
3546	15.47284755
3547	15.47284755
3548	15.47284755
3549	15.47284755
3550	15.47284755
3551	15.47284755
3552	15.47284755
3553	15.47284755
3554	15.47284755
3555	15.47284755
3556	15.47284755
3557	15.47284755
3558	15.47284755
3559	15.47284755
3560	15.47284755
3561	15.47284755
3562	15.47284755
3563	15.47284755
3564	15.47284755
3565	15.47284755
3566	15.47284755
3567	15.47284755
3568	15.47284755
3569	15.47284755
3570	15.47284755
3571	15.47284755
3572	15.47284755
3573	15.47284755
3574	15.47284755
3575	15.47284755
3576	15.47284755
3577	15.47284755
3578	15.47284755
3579	15.47284755
3580	15.47284755
3581	15.47284755
3582	15.47284755
3583	15.47284755
3584	15.47284755
3585	15.47284755
3586	15.47284755
3587	15.47284755
3588	15.47284755
3589	15.47284755
3590	15.47284755
3591	15.47284755
3592	15.47284755
3593	15.47284755
3594	15.47284755
3595	15.47284755
3596	15.47284755
3597	15.47284755
3598	15.47284755
3599	15.47284755
3600	15.47284755
3601	15.47284755
3602	15.47284755
3603	15.47284755
3604	15.47284755
3605	15.47284755
3606	15.47284755
3607	15.47284755
3608	15.47284755
3609	15.47284755
3610	15.47284755
3611	15.47284755
3612	15.47284755
3613	15.47284755
3614	15.47284755
3615	15.47284755
3616	15.47284755
3617	15.47284755
3618	15.47284755
3619	15.47284755
3620	15.47284755
3621	15.47284755
3622	15.47284755
3623	15.47284755
3624	15.47284755
3625	15.47284755
3626	15.47284753
3627	15.47284753
3628	15.47284753
3629	15.47284753
3630	15.47284753
3631	15.47284753
3632	15.47284753
3633	15.47284753
3634	15.47284753
3635	15.47284753
3636	15.47284753
3637	15.47284753
3638	15.47284753
3639	15.47284753
3640	15.47284753
3641	15.47284753
3642	15.47284753
3643	15.47284753
3644	15.47284753
3645	15.47284753
3646	15.47284753
3647	15.47284753
3648	15.47284753
3649	15.47284753
3650	15.47284753
3651	15.47284753
3652	15.47284753
3653	15.47284753
3654	15.47284753
3655	15.47284753
3656	15.47284753
3657	15.47284753
3658	15.47284753
3659	15.47284753
3660	15.47284753
3661	15.47284753
3662	15.47284753
3663	15.47284753
3664	15.47284753
3665	15.47284753
3666	15.47284753
3667	15.47284753
3668	15.47284753
3669	15.47284753
3670	15.47284753
3671	15.47284753
3672	15.47284753
3673	15.47284753
3674	15.47284753
3675	15.47284753
3676	15.47284753
3677	15.47284753
3678	15.47284753
3679	15.47284753
3680	15.47284753
3681	15.47284753
3682	15.47284753
3683	15.47284753
3684	15.47284753
3685	15.47284753
3686	15.47284753
3687	15.47284753
3688	15.47284753
3689	15.47284753
3690	15.47284753
3691	15.47284753
3692	15.47284753
3693	15.47284753
3694	15.47284753
3695	15.47284753
3696	15.47284753
3697	15.47284753
3698	15.47284753
3699	15.47284753
3700	15.47284753
3701	15.47284753
3702	15.47284753
3703	15.47284753
3704	15.47284753
3705	15.47284753
3706	15.47284753
3707	15.47284753
3708	15.47284753
3709	15.47284753
3710	15.47284753
3711	15.47284753
3712	15.47284753
3713	15.47284753
3714	15.47284753
3715	15.47284753
3716	15.47284753
3717	15.47284753
3718	15.47284753
3719	15.47284753
3720	15.47284753
3721	15.47284753
3722	15.47284753
3723	15.47284753
3724	15.47284753
3725	15.47284753
3726	15.47284753
3727	15.47284753
3728	15.47284753
3729	15.47284753
3730	15.47284753
3731	15.47284753
3732	15.47284753
3733	15.47284753
3734	15.47284753
3735	15.47284753
3736	15.47284753
3737	15.47284753
3738	15.47284753
3739	15.47284753
3740	15.47284753
3741	15.47284753
3742	15.47284753
3743	15.47284753
3744	15.47284753
3745	15.47284753
3746	15.47284753
3747	15.47284753
3748	15.47284753
3749	15.47284753
3750	15.47284753
3751	15.47284753
3752	15.47284753
3753	15.47284753
3754	15.47284753
3755	15.47284753
3756	15.47284753
3757	15.47284753
3758	15.47284753
3759	15.47284753
3760	15.47284753
3761	15.47284753
3762	15.47284753
3763	15.47284753
3764	15.47284753
3765	15.47284753
3766	15.47284753
3767	15.47284753
3768	15.47284753
3769	15.47284753
3770	15.47284753
3771	15.47284753
3772	15.47284753
3773	15.47284753
3774	15.47284753
3775	15.47284753
3776	15.47284753
3777	15.47284753
3778	15.47284753
3779	15.47284753
3780	15.47284753
3781	15.47284753
3782	15.47284753
3783	15.47284753
3784	15.47284753
3785	15.47284753
3786	15.47284753
3787	15.47284753
3788	15.47284753
3789	15.47284751
3790	15.47284751
3791	15.47284751
3792	15.47284751
3793	15.47284751
3794	15.47284751
3795	15.47284751
3796	15.47284751
3797	15.47284751
3798	15.47284751
3799	15.47284751
3800	15.47284751
3801	15.47284751
3802	15.47284751
3803	15.47284751
3804	15.47284751
3805	15.47284751
3806	15.47284751
3807	15.47284751
3808	15.47284751
3809	15.47284751
3810	15.47284751
3811	15.47284751
3812	15.47284751
3813	15.47284751
3814	15.47284751
3815	15.47284751
3816	15.47284751
3817	15.47284751
3818	15.47284751
3819	15.47284751
3820	15.47284751
3821	15.47284751
3822	15.47284751
3823	15.47284751
3824	15.47284751
3825	15.47284751
3826	15.47284751
3827	15.47284751
3828	15.47284751
3829	15.4728472
3830	15.4728472
3831	15.47284719
3832	15.47284718
3833	15.47284717
3834	15.47284717
3835	15.47284717
3836	15.47284716
3837	15.47284716
3838	15.47284715
3839	15.47284714
3840	15.47284714
3841	15.47284712
3842	15.47284712
3843	15.47284712
3844	15.47284712
3845	15.47284712
3846	15.47284712
3847	15.47284712
3848	15.47284711
3849	15.47284711
3850	15.47284711
3851	15.47284711
3852	15.47284711
3853	15.47284711
3854	15.47284711
3855	15.47284711
3856	15.47284711
3857	15.47284711
3858	15.47284711
3859	15.47284711
3860	15.47284711
3861	15.47284711
3862	15.4728471
3863	15.4728471
3864	15.4728471
3865	15.4728471
3866	15.4728471
3867	15.4728471
3868	15.4728471
3869	15.4728471
3870	15.4728471
3871	15.4728471
3872	15.4728471
3873	15.4728471
3874	15.4728471
3875	15.4728471
3876	15.4728471
3877	15.4728471
3878	15.4728471
3879	15.4728471
3880	15.4728471
3881	15.4728471
3882	15.4728471
3883	15.4728471
3884	15.4728471
3885	15.4728471
3886	15.4728471
3887	15.4728471
3888	15.4728471
3889	15.4728471
3890	15.4728471
3891	15.4728471
3892	15.4728471
3893	15.4728471
3894	15.4728471
3895	15.4728471
3896	15.4728471
3897	15.4728471
3898	15.4728471
3899	15.4728471
3900	15.4728471
3901	15.4728471
3902	15.4728471
3903	15.47284709
3904	15.47284709
3905	15.47284709
3906	15.47284709
3907	15.47284709
3908	15.47284709
3909	15.47284709
3910	15.47284709
3911	15.47284709
3912	15.47284709
3913	15.47284709
3914	15.47284709
3915	15.47284709
3916	15.47284709
3917	15.47284709
3918	15.47284709
3919	15.47284709
3920	15.47284709
3921	15.47284709
3922	15.47284709
3923	15.47284709
3924	15.47284709
3925	15.47284709
3926	15.47284709
3927	15.47284709
3928	15.47284704
3929	15.47284703
3930	15.47284703
3931	15.47284702
3932	15.47284702
3933	15.47284702
3934	15.472847
3935	15.47284699
3936	15.47284699
3937	15.47284699
3938	15.47284699
3939	15.47284699
3940	15.47284699
3941	15.47284699
3942	15.47284699
3943	15.47284699
3944	15.47284699
3945	15.47284699
3946	15.47284699
3947	15.47284699
3948	15.47284699
3949	15.47284699
3950	15.47284699
3951	15.47284699
3952	15.47284699
3953	15.47284699
3954	15.47284698
3955	15.47284698
3956	15.47284698
3957	15.47284698
3958	15.47284698
3959	15.47284698
3960	15.47284698
3961	15.47284698
3962	15.47284698
3963	15.47284698
3964	15.47284697
3965	15.47284697
3966	15.47284697
3967	15.47284697
3968	15.47284697
3969	15.47284697
3970	15.47284697
3971	15.47284697
3972	15.47284697
3973	15.47284697
3974	15.47284697
3975	15.47284697
3976	15.47284697
3977	15.47284697
3978	15.47284697
3979	15.47284697
3980	15.47284697
3981	15.47284697
3982	15.47284697
3983	15.47284697
3984	15.47284697
3985	15.47284697
3986	15.47284697
3987	15.47284697
3988	15.47284697
3989	15.47284697
3990	15.47284697
3991	15.47284697
3992	15.47284697
3993	15.47284697
3994	15.47284697
3995	15.47284697
3996	15.47284697
3997	15.47284697
3998	15.47284697
3999	15.47284697
4000	15.47284697
4001	15.47284697
4002	15.47284697
4003	15.47284697
4004	15.47284697
4005	15.47284697
4006	15.47284697
4007	15.47284697
4008	15.47284697
4009	15.47284697
4010	15.47284697
4011	15.47284697
4012	15.47284697
4013	15.47284697
4014	15.47284697
4015	15.47284697
4016	15.47284697
4017	15.47284697
4018	15.47284697
4019	15.47284697
4020	15.47284697
4021	15.47284697
4022	15.47284697
4023	15.47284697
4024	15.47284697
4025	15.47284697
4026	15.47284697
4027	15.47284697
4028	15.47284697
4029	15.47284697
4030	15.47284697
4031	15.47284697
4032	15.47284697
4033	15.47284697
4034	15.47284697
4035	15.47284697
4036	15.47284697
4037	15.47284697
4038	15.47284697
4039	15.47284696
4040	15.47284696
4041	15.47284696
4042	15.47284696
4043	15.47284696
4044	15.4728469
4045	15.47284689
4046	15.47284689
4047	15.47284688
4048	15.47284688
4049	15.47284688
4050	15.47284688
4051	15.47284687
4052	15.47284687
4053	15.47284687
4054	15.47284687
4055	15.47284687
4056	15.47284687
4057	15.47284687
4058	15.47284687
4059	15.47284687
4060	15.47284687
4061	15.47284687
4062	15.47284687
4063	15.47284683
4064	15.47284683
4065	15.47284683
4066	15.47284683
4067	15.47284683
4068	15.47284683
4069	15.47284683
4070	15.47284683
4071	15.47284683
4072	15.47284683
4073	15.47284683
4074	15.47284682
4075	15.47284682
4076	15.47284682
4077	15.47284681
4078	15.47284681
4079	15.47284681
4080	15.47284681
4081	15.47284681
4082	15.47284681
4083	15.47284681
4084	15.47284681
4085	15.47284681
4086	15.47284681
4087	15.47284681
4088	15.47284681
4089	15.47284681
4090	15.47284681
4091	15.47284681
4092	15.47284681
4093	15.47284681
4094	15.47284681
4095	15.47284681
4096	15.47284681
4097	15.47284681
4098	15.47284681
4099	15.47284681
4100	15.47284681
4101	15.47284681
4102	15.47284681
4103	15.47284681
4104	15.47284681
4105	15.47284681
4106	15.47284681
4107	15.47284681
4108	15.47284681
4109	15.47284681
4110	15.47284681
4111	15.47284681
4112	15.47284681
4113	15.47284681
4114	15.47284681
4115	15.47284681
4116	15.47284681
4117	15.47284681
4118	15.47284681
4119	15.47284681
4120	15.47284681
4121	15.47284681
4122	15.47284681
4123	15.47284681
4124	15.47284681
4125	15.47284681
4126	15.47284681
4127	15.47284681
4128	15.47284681
4129	15.47284681
4130	15.47284681
4131	15.47284681
4132	15.47284681
4133	15.47284681
4134	15.47284681
4135	15.47284681
4136	15.47284681
4137	15.47284681
4138	15.47284681
4139	15.47284681
4140	15.47284681
4141	15.47284681
4142	15.47284681
4143	15.47284681
4144	15.47284681
4145	15.47284681
4146	15.47284681
4147	15.47284681
4148	15.47284681
4149	15.47284681
4150	15.47284681
4151	15.47284681
4152	15.47284681
4153	15.47284681
4154	15.47284681
4155	15.47284681
4156	15.47284681
4157	15.47284681
4158	15.47284681
4159	15.47284681
4160	15.47284681
4161	15.47284681
4162	15.47284681
4163	15.47284681
4164	15.47284681
4165	15.47284681
4166	15.47284681
4167	15.47284681
4168	15.47284681
4169	15.47284681
4170	15.47284681
4171	15.47284681
4172	15.47284681
4173	15.47284681
4174	15.47284681
4175	15.47284681
4176	15.47284681
4177	15.47284681
4178	15.47284681
4179	15.47284681
4180	15.47284681
4181	15.47284681
4182	15.47284681
4183	15.47284681
4184	15.47284681
4185	15.47284681
4186	15.47284681
4187	15.47284681
4188	15.47284681
4189	15.47284681
4190	15.47284681
4191	15.47284681
4192	15.47284681
4193	15.47284681
4194	15.47284681
4195	15.47284681
4196	15.47284681
4197	15.47284681
4198	15.47284681
4199	15.47284681
4200	15.47284681
4201	15.47284681
4202	15.47284681
4203	15.47284681
4204	15.47284681
4205	15.47284681
4206	15.47284681
4207	15.47284681
4208	15.47284681
4209	15.47284681
4210	15.47284681
4211	15.47284681
4212	15.47284681
4213	15.47284681
4214	15.47284681
4215	15.47284681
4216	15.47284681
4217	15.47284681
4218	15.47284681
4219	15.47284681
4220	15.47284681
4221	15.47284681
4222	15.47284681
4223	15.47284681
4224	15.47284681
4225	15.47284681
4226	15.47284681
4227	15.47284681
4228	15.47284681
4229	15.47284681
4230	15.47284678
4231	15.47284678
4232	15.47284678
4233	15.47284678
4234	15.47284677
4235	15.47284677
4236	15.47284677
4237	15.47284677
4238	15.47284677
4239	15.47284677
4240	15.47284677
4241	15.47284677
4242	15.47284677
4243	15.47284677
4244	15.47284677
4245	15.47284677
4246	15.47284677
4247	15.47284677
4248	15.47284677
4249	15.47284677
4250	15.47284677
4251	15.47284677
4252	15.47284677
4253	15.47284677
4254	15.47284677
4255	15.47284677
4256	15.47284677
4257	15.47284677
4258	15.47284677
4259	15.47284677
4260	15.47284677
4261	15.47284677
4262	15.47284677
4263	15.47284677
4264	15.47284677
4265	15.47284677
4266	15.47284677
4267	15.47284677
4268	15.47284677
4269	15.47284677
4270	15.47284677
4271	15.47284677
4272	15.47284677
4273	15.47284677
4274	15.47284677
4275	15.47284677
4276	15.47284677
4277	15.47284677
4278	15.47284677
4279	15.47284677
4280	15.47284677
4281	15.47284677
4282	15.47284677
4283	15.47284677
4284	15.47284677
4285	15.47284677
4286	15.47284677
4287	15.47284677
4288	15.47284677
4289	15.47284677
4290	15.47284677
4291	15.47284677
4292	15.47284677
4293	15.47284677
4294	15.47284677
4295	15.47284677
4296	15.47284677
4297	15.47284677
4298	15.47284677
4299	15.47284677
4300	15.47284677
4301	15.47284677
4302	15.47284677
4303	15.47284677
4304	15.47284677
4305	15.47284677
4306	15.47284677
4307	15.47284677
4308	15.47284677
4309	15.47284677
4310	15.47284677
4311	15.47284677
4312	15.47284677
4313	15.47284677
4314	15.47284677
4315	15.47284677
4316	15.47284677
4317	15.47284677
4318	15.47284677
4319	15.47284677
4320	15.47284677
4321	15.47284677
4322	15.47284677
4323	15.47284677
4324	15.47284677
4325	15.47284677
4326	15.47284677
4327	15.47284677
4328	15.47284677
4329	15.47284677
4330	15.47284677
4331	15.47284677
4332	15.47284677
4333	15.47284677
4334	15.47284677
4335	15.47284677
4336	15.47284677
4337	15.47284677
4338	15.47284677
4339	15.47284677
4340	15.47284677
4341	15.47284677
4342	15.47284677
4343	15.47284677
4344	15.47284677
4345	15.47284677
4346	15.47284677
4347	15.47284677
4348	15.47284677
4349	15.47284677
4350	15.47284677
4351	15.47284677
4352	15.47284677
4353	15.47284677
4354	15.47284677
4355	15.47284677
4356	15.47284677
4357	15.47284677
4358	15.47284677
4359	15.47284677
4360	15.47284677
4361	15.47284677
4362	15.47284677
4363	15.47284677
4364	15.47284677
4365	15.47284677
4366	15.47284677
4367	15.47284677
4368	15.47284677
4369	15.47284677
4370	15.47284677
4371	15.47284677
4372	15.47284677
4373	15.47284677
4374	15.47284677
4375	15.47284677
4376	15.47284677
4377	15.47284677
4378	15.47284677
4379	15.47284677
4380	15.47284677
4381	15.47284677
4382	15.47284677
4383	15.47284677
4384	15.47284677
4385	15.47284677
4386	15.47284677
4387	15.47284677
4388	15.47284677
4389	15.47284677
4390	15.47284677
4391	15.47284677
4392	15.47284677
4393	15.47284677
4394	15.47284677
4395	15.47284677
4396	15.47284677
4397	15.47284677
4398	15.47284677
4399	15.47284677
4400	15.47284677
4401	15.47284677
4402	15.47284677
4403	15.47284677
4404	15.47284677
4405	15.47284677
4406	15.47284677
4407	15.47284677
4408	15.47284677
4409	15.47284677
4410	15.47284677
4411	15.47284677
4412	15.47284677
4413	15.47284677
4414	15.47284677
4415	15.47284677
4416	15.47284677
4417	15.47284677
4418	15.47284677
4419	15.47284677
4420	15.47284677
4421	15.47284677
4422	15.47284677
4423	15.47284677
4424	15.47284677
4425	15.47284677
4426	15.47284677
4427	15.47284677
4428	15.47284677
4429	15.47284677
4430	15.47284677
4431	15.47284677
4432	15.47284677
4433	15.47284677
4434	15.47284677
4435	15.47284677
4436	15.47284677
4437	15.47284677
4438	15.47284677
4439	15.47284677
4440	15.47284677
4441	15.47284677
4442	15.47284677
4443	15.47284677
4444	15.47284677
4445	15.47284677
4446	15.47284677
4447	15.47284677
4448	15.47284677
4449	15.47284677
4450	15.47284677
4451	15.47284677
4452	15.47284677
4453	15.47284677
4454	15.47284677
4455	15.47284677
4456	15.47284677
4457	15.47284677
4458	15.47284677
4459	15.47284677
4460	15.47284677
4461	15.47284677
4462	15.47284677
4463	15.47284677
4464	15.47284677
4465	15.47284677
4466	15.47284677
4467	15.47284677
4468	15.47284677
4469	15.47284677
4470	15.47284677
4471	15.47284677
4472	15.47284677
4473	15.47284677
4474	15.47284677
4475	15.47284677
4476	15.47284677
4477	15.47284677
4478	15.47284677
4479	15.47284677
4480	15.47284677
4481	15.47284677
4482	15.47284677
4483	15.47284677
4484	15.47284677
4485	15.47284677
4486	15.47284677
4487	15.47284677
4488	15.47284677
4489	15.47284677
4490	15.47284677
4491	15.47284677
4492	15.47284677
4493	15.47284677
4494	15.47284677
4495	15.47284677
4496	15.47284677
4497	15.47284677
4498	15.47284677
4499	15.47284677
4500	15.47284677
4501	15.47284677
4502	15.47284677
4503	15.47284677
4504	15.47284677
4505	15.47284677
4506	15.47284677
4507	15.47284677
4508	15.47284677
4509	15.47284677
4510	15.47284677
4511	15.47284677
4512	15.47284677
4513	15.47284677
4514	15.47284677
4515	15.47284677
4516	15.47284677
4517	15.47284677
4518	15.47284677
4519	15.47284677
4520	15.47284677
4521	15.47284677
4522	15.47284677
4523	15.47284677
4524	15.47284677
4525	15.47284677
4526	15.47284677
4527	15.47284677
4528	15.47284677
4529	15.47284677
4530	15.47284677
4531	15.47284677
4532	15.47284677
4533	15.47284677
4534	15.47284677
4535	15.47284677
4536	15.47284677
4537	15.47284677
4538	15.47284677
4539	15.47284677
4540	15.47284677
4541	15.47284677
4542	15.47284677
4543	15.47284677
4544	15.47284677
4545	15.47284677
4546	15.47284677
4547	15.47284677
4548	15.47284677
4549	15.47284677
4550	15.47284677
4551	15.47284677
4552	15.47284677
4553	15.47284677
4554	15.47284677
4555	15.47284677
4556	15.47284677
4557	15.47284677
4558	15.47284677
4559	15.47284677
4560	15.47284677
4561	15.47284677
4562	15.47284677
4563	15.47284677
4564	15.47284677
4565	15.47284677
4566	15.47284677
4567	15.47284677
4568	15.47284677
4569	15.47284677
4570	15.47284677
4571	15.47284677
4572	15.47284677
4573	15.47284677
4574	15.47284677
4575	15.47284677
4576	15.47284677
4577	15.47284677
4578	15.47284677
4579	15.47284677
4580	15.47284677
4581	15.47284677
4582	15.47284677
4583	15.47284677
4584	15.47284677
4585	15.47284677
4586	15.47284677
4587	15.47284677
4588	15.47284677
4589	15.47284677
4590	15.47284677
4591	15.47284677
4592	15.47284677
4593	15.47284677
4594	15.47284677
4595	15.47284677
4596	15.47284677
4597	15.47284677
4598	15.47284677
4599	15.47284677
4600	15.47284677
4601	15.47284677
4602	15.47284677
4603	15.47284677
4604	15.47284677
4605	15.47284677
4606	15.47284677
4607	15.47284677
4608	15.47284677
4609	15.47284677
4610	15.47284677
4611	15.47284677
4612	15.47284677
4613	15.47284677
4614	15.47284677
4615	15.47284677
4616	15.47284677
4617	15.47284677
4618	15.47284677
4619	15.47284677
4620	15.47284677
4621	15.47284677
4622	15.47284677
4623	15.47284677
4624	15.47284677
4625	15.47284677
4626	15.47284677
4627	15.47284677
4628	15.47284677
4629	15.47284677
4630	15.47284677
4631	15.47284677
4632	15.47284677
4633	15.47284677
4634	15.47284677
4635	15.47284677
4636	15.47284677
4637	15.47284677
4638	15.47284677
4639	15.47284677
4640	15.47284677
4641	15.47284677
4642	15.47284677
4643	15.47284677
4644	15.47284677
4645	15.47284677
4646	15.47284677
4647	15.47284677
4648	15.47284677
4649	15.47284677
4650	15.47284677
4651	15.47284677
4652	15.47284677
4653	15.47284677
4654	15.47284677
4655	15.47284677
4656	15.47284677
4657	15.47284677
4658	15.47284677
4659	15.47284677
4660	15.47284677
4661	15.47284677
4662	15.47284677
4663	15.47284677
4664	15.47284677
4665	15.47284677
4666	15.47284677
4667	15.47284677
4668	15.47284677
4669	15.47284677
4670	15.47284677
4671	15.47284677
4672	15.47284677
4673	15.47284677
4674	15.47284677
4675	15.47284677
4676	15.47284677
4677	15.47284677
4678	15.47284677
4679	15.47284677
4680	15.47284677
4681	15.47284677
4682	15.47284677
4683	15.47284677
4684	15.47284677
4685	15.47284677
4686	15.47284677
4687	15.47284677
4688	15.47284677
4689	15.47284677
4690	15.47284677
4691	15.47284677
4692	15.47284677
4693	15.47284677
4694	15.47284677
4695	15.47284677
4696	15.47284677
4697	15.47284677
4698	15.47284677
4699	15.47284677
4700	15.47284677
4701	15.47284677
4702	15.47284677
4703	15.47284677
4704	15.47284677
4705	15.47284677
4706	15.47284677
4707	15.47284677
4708	15.47284677
4709	15.47284677
4710	15.47284677
4711	15.47284677
4712	15.47284677
4713	15.47284677
4714	15.47284677
4715	15.47284677
4716	15.47284677
4717	15.47284677
4718	15.47284677
4719	15.47284677
4720	15.47284677
4721	15.47284677
4722	15.47284677
4723	15.47284677
4724	15.47284677
4725	15.47284677
4726	15.47284677
4727	15.47284677
4728	15.47284677
4729	15.47284677
4730	15.47284677
4731	15.47284677
4732	15.47284677
4733	15.47284677
4734	15.47284677
4735	15.47284677
4736	15.47284677
4737	15.47284677
4738	15.47284677
4739	15.47284677
4740	15.47284677
4741	15.47284677
4742	15.47284677
4743	15.47284677
4744	15.47284677
4745	15.47284677
4746	15.47284677
4747	15.47284677
4748	15.47284677
4749	15.47284677
4750	15.47284677
4751	15.47284677
4752	15.47284677
4753	15.47284677
4754	15.47284677
4755	15.47284677
4756	15.47284677
4757	15.47284677
4758	15.47284677
4759	15.47284677
4760	15.47284677
4761	15.47284677
4762	15.47284677
4763	15.47284677
4764	15.47284677
4765	15.47284677
4766	15.47284676
4767	15.47284676
4768	15.47284676
4769	15.47284676
4770	15.47284676
4771	15.47284676
4772	15.47284676
4773	15.47284676
